Date,Power_kW,temp_C,solarRad_W/m2,Holiday,Week Day,Hour,Power-1
2017-12-06 21:00:00,117.472155,10.681666666666667,2.1743333333333332,1.0,2,21,156.239299
2017-12-06 22:00:00,123.65308300000001,10.655833333333332,2.2458333333333336,1.0,2,22,117.472155
2017-12-06 23:00:00,113.52670049999999,10.158333333333333,1.9710833333333335,1.0,2,23,123.65308300000001
2017-12-07 00:00:00,118.78621399999999,9.945,2.146916666666667,1.0,3,0,113.52670049999999
2017-12-07 01:00:00,112.77964899999999,9.1475,1.8630000000000002,1.0,3,1,118.78621399999999
2017-12-07 02:00:00,113.0560515,8.751666666666667,1.84225,1.0,3,2,112.77964899999999
2017-12-07 03:00:00,111.08518149999999,7.369166666666666,1.9138333333333335,1.0,3,3,113.0560515
2017-12-07 04:00:00,109.690059,7.384999999999998,1.7452499999999997,1.0,3,4,111.08518149999999
2017-12-07 05:00:00,109.41431200000001,7.283333333333334,1.68975,1.0,3,5,109.690059
2017-12-07 06:00:00,116.505074,6.671333333333333,1.7244166666666667,1.0,3,6,109.41431200000001
2017-12-07 07:00:00,150.03346200000001,6.044916666666666,9.110750000000001,1.0,3,7,116.505074
2017-12-07 08:00:00,209.3385135,6.34725,105.49916666666667,1.0,3,8,150.03346200000001
2017-12-07 09:00:00,231.658944,6.8705,167.22,1.0,3,9,209.3385135
2017-12-07 10:00:00,266.5479315,7.779166666666666,285.9583333333333,1.0,3,10,231.658944
2017-12-07 11:00:00,271.3287115,9.221666666666666,469.2166666666667,1.0,3,11,266.5479315
2017-12-07 12:00:00,263.035981,11.6225,346.44166666666666,1.0,3,12,271.3287115
2017-12-07 13:00:00,259.220534,13.137500000000001,420.6416666666667,1.0,3,13,263.035981
2017-12-07 14:00:00,265.1753145,14.519166666666665,348.4666666666667,1.0,3,14,259.220534
2017-12-07 15:00:00,274.7856,12.970833333333333,156.31999999999996,1.0,3,15,265.1753145
2017-12-07 16:00:00,257.287683,12.617500000000005,55.34083333333334,1.0,3,16,274.7856
2017-12-07 17:00:00,245.31366450000002,11.857500000000002,4.5535000000000005,1.0,3,17,257.287683
2017-12-07 18:00:00,206.3896375,11.9225,2.298666666666667,1.0,3,18,245.31366450000002
2017-12-07 19:00:00,174.570575,11.889999999999999,2.2987499999999996,1.0,3,19,206.3896375
2017-12-07 20:00:00,141.27532649999998,11.723333333333334,2.24325,1.0,3,20,174.570575
2017-12-07 21:00:00,116.6280895,11.805833333333332,2.0541666666666667,1.0,3,21,141.27532649999998
2017-12-07 22:00:00,105.29099850000001,11.740833333333336,2.0100833333333337,1.0,3,22,116.6280895
2017-12-07 23:00:00,108.9478145,11.460833333333333,2.118583333333333,1.0,3,23,105.29099850000001
2017-12-08 00:00:00,101.04292149999999,11.822499999999998,2.2155,0.0,4,0,108.9478145
2017-12-08 02:00:00,103.1890285,11.480833333333331,2.0840833333333335,0.0,4,2,101.04292149999999
2017-12-08 04:00:00,101.9505705,10.902499999999998,1.8924999999999998,0.0,4,4,103.1890285
2017-12-08 06:00:00,104.3846605,10.385,2.0794166666666665,0.0,4,6,101.9505705
2017-12-08 07:00:00,107.08685,10.931666666666667,3.7295833333333337,0.0,4,7,104.3846605
2017-12-08 08:00:00,112.1462175,11.556666666666667,32.555,0.0,4,8,107.08685
2017-12-08 09:00:00,119.14805,11.2675,60.06750000000002,0.0,4,9,112.1462175
2017-12-08 10:00:00,124.153885,11.228333333333333,64.6275,0.0,4,10,119.14805
2017-12-08 11:00:00,126.3766855,12.153333333333334,103.35000000000001,0.0,4,11,124.153885
2017-12-08 12:00:00,125.06787050000001,12.930833333333334,125.09166666666665,0.0,4,12,126.3766855
2017-12-08 13:00:00,123.3613855,14.073333333333336,128.34,0.0,4,13,125.06787050000001
2017-12-08 14:00:00,128.1469725,14.922499999999998,77.91416666666667,0.0,4,14,123.3613855
2017-12-08 15:00:00,125.1858605,14.742500000000005,40.6325,0.0,4,15,128.1469725
2017-12-08 16:00:00,126.498827,14.278333333333336,12.371666666666668,0.0,4,16,125.1858605
2017-12-08 17:00:00,121.71214750000001,14.265833333333333,3.5116666666666667,0.0,4,17,126.498827
2017-12-08 18:00:00,127.7788,14.135,2.2356666666666665,0.0,4,18,121.71214750000001
2017-12-08 19:00:00,120.59451999999999,14.248333333333333,2.2703333333333333,0.0,4,19,127.7788
2017-12-08 20:00:00,119.639675,14.18916666666667,2.2240833333333336,0.0,4,20,120.59451999999999
2017-12-08 21:00:00,109.707976,14.123333333333333,2.2914166666666667,0.0,4,21,119.639675
2017-12-08 22:00:00,107.9973395,14.313333333333334,2.3305833333333332,0.0,4,22,109.707976
2017-12-08 23:00:00,108.329241,14.591666666666667,2.2591666666666668,0.0,4,23,107.9973395
2017-12-09 00:00:00,102.97336899999999,14.575833333333335,2.325583333333334,1.0,5,0,108.329241
2017-12-09 01:00:00,105.4880855,14.80916666666667,2.3649166666666672,1.0,5,1,102.97336899999999
2017-12-09 02:00:00,106.8043295,14.884166666666667,2.34425,1.0,5,2,105.4880855
2017-12-09 03:00:00,103.032801,14.777499999999998,2.3026666666666675,1.0,5,3,106.8043295
2017-12-09 04:00:00,105.0838605,14.582499999999998,2.2959166666666664,1.0,5,4,103.032801
2017-12-09 05:00:00,104.8089875,14.491666666666667,2.2636666666666665,1.0,5,5,105.0838605
2017-12-09 06:00:00,102.9644105,14.305833333333334,2.2937499999999997,1.0,5,6,104.8089875
2017-12-09 07:00:00,115.27338950000001,14.005833333333333,5.4710833333333335,1.0,5,7,102.9644105
2017-12-09 08:00:00,114.4321645,14.11833333333333,74.71249999999999,1.0,5,8,115.27338950000001
2017-12-09 09:00:00,120.11447549999998,14.385833333333332,59.009166666666665,1.0,5,9,114.4321645
2017-12-09 10:00:00,120.2259105,14.954999999999998,277.0416666666667,1.0,5,10,120.11447549999998
2017-12-09 11:00:00,121.2567935,15.820833333333333,303.80833333333334,1.0,5,11,120.2259105
2017-12-09 12:00:00,123.244925,16.374166666666667,371.81666666666666,1.0,5,12,121.2567935
2017-12-09 13:00:00,122.48978899999999,16.464166666666667,369.3666666666666,1.0,5,13,123.244925
2017-12-09 14:00:00,124.545,16.034999999999997,183.82500000000002,1.0,5,14,122.48978899999999
2017-12-09 15:00:00,120.92467350000001,15.708333333333334,97.61666666666669,1.0,5,15,124.545
2017-12-09 16:00:00,121.9667,15.386666666666668,58.735833333333325,1.0,5,16,120.92467350000001
2017-12-09 17:00:00,120.64805249999999,14.9075,5.009166666666666,1.0,5,17,121.9667
2017-12-09 18:00:00,115.3533605,14.611666666666666,2.4273333333333333,1.0,5,18,120.64805249999999
2017-12-09 19:00:00,119.98709,14.27083333333333,2.450416666666667,1.0,5,19,115.3533605
2017-12-09 20:00:00,115.930856,14.245833333333332,2.4645833333333336,1.0,5,20,119.98709
2017-12-09 21:00:00,108.474325,13.888333333333334,2.3191666666666673,1.0,5,21,115.930856
2017-12-09 22:00:00,108.13783500000001,13.68,2.277833333333333,1.0,5,22,108.474325
2017-12-09 23:00:00,103.5727145,13.448333333333332,2.3564166666666666,1.0,5,23,108.13783500000001
2017-12-10 00:00:00,105.41270300000001,13.665833333333333,2.4164166666666667,1.0,6,0,103.5727145
2017-12-10 01:00:00,103.06535749999999,13.657499999999999,2.4600833333333334,1.0,6,1,105.41270300000001
2017-12-10 02:00:00,102.115975,13.7175,2.257,1.0,6,2,103.06535749999999
2017-12-10 03:00:00,103.9035235,13.781666666666668,2.51775,1.0,6,3,102.115975
2017-12-10 04:00:00,104.2325845,13.96,2.4875833333333337,1.0,6,4,103.9035235
2017-12-10 05:00:00,106.201925,14.241666666666669,2.3813333333333335,1.0,6,5,104.2325845
2017-12-10 06:00:00,101.7185235,14.425833333333335,2.4136666666666664,1.0,6,6,106.201925
2017-12-10 07:00:00,103.601775,14.415,7.34175,1.0,6,7,101.7185235
2017-12-10 08:00:00,108.400472,14.639999999999999,66.915,1.0,6,8,103.601775
2017-12-10 09:00:00,109.2353605,14.984166666666665,108.27499999999998,1.0,6,9,108.400472
2017-12-10 10:00:00,106.77308400000001,15.330000000000004,179.10833333333332,1.0,6,10,109.2353605
2017-12-10 11:00:00,102.14503549999999,15.506666666666666,264.44166666666666,1.0,6,11,106.77308400000001
2017-12-10 12:00:00,104.775994,15.660000000000002,289.55833333333334,1.0,6,12,102.14503549999999
2017-12-10 13:00:00,107.0250145,15.395833333333336,156.1916666666667,1.0,6,13,104.775994
2017-12-10 14:00:00,108.00782749999999,15.375833333333334,93.04,1.0,6,14,107.0250145
2017-12-10 15:00:00,114.0388645,15.196666666666667,49.589999999999996,1.0,6,15,108.00782749999999
